id,X,Y,M,V
2800,-224.5053928561978,-65.70558595842225,85.32053812347196,0.6550875592037363
2801,321.55905017921145,-315.24938456151693,99.11453056707016,0.5585924696403274
2802,-50.72673441989352,233.47681716510704,90.77900730138772,0.5469887216659929
2803,248.6693233600297,237.13716231910496,92.90332210561351,0.5853191507546606
2804,-129.46587614859547,199.99096072564606,96.76039235428499,0.5829304695248932
2805,204.4279751714047,-99.4314550596951,96.39832768989866,0.5920772156671928
2806,-200.95536005536934,210.99488719242137,96.19595735906506,0.5679747344901006
2807,-214.91348711201655,-319.26530917525326,97.33595370961501,0.5790384305909752
2808,-122.8882894736842,182.40032454374722,96.85459155105131,0.6124484376120208
2809,144.78860180632992,351.8360775790317,105.52147259603647,0.5901909759543315
2810,-108.89697922226034,246.2269659329704,97.4601687582633,0.5988683754219061
2811,-242.6562480785523,222.58427831423091,90.33882926158095,0.5500618036984636
2812,275.7326180703856,277.41113252122375,105.1112157571126,0.5803163560118916
2813,80.86134829167204,-24.51565722975549,95.42665444554896,0.5464767121478927
2814,-236.48603324576285,-57.79524562055018,94.3807982286671,0.6434844144120875
2815,11.88834217613155,-298.99476352285683,105.30773877374452,0.5797900440165258
2816,-121.22619047619048,-189.96432745979288,97.5500968933969,0.5665456992666565
2817,-46.05227629049637,-90.18384041577914,96.73091778037278,0.587484859203354
2818,35.44850833058821,232.79641656053798,101.79363129278768,0.6116393016118247
2819,76.35487453345581,-310.078710525778,96.18008514255649,0.554050562835396
2820,151.42605371161406,-360.6197937000489,97.12877282412424,0.5493588043236848
2821,-343.0427248677248,-9.55179104049116,90.53321876494867,0.6191622500252261
2822,65.16511256416443,295.769288620865,96.40527999879981,0.5646234133278963
2823,330.2187106364901,-85.41949943147868,97.73376909357565,0.5963164457098205
2824,170.30612102365583,-300.45099106204674,96.49627415995793,0.5377547156262547
2825,194.23025464956498,-376.9768034154577,89.86490032186958,0.5555163444794715
2826,160.43149432175952,177.16201764707023,84.0548495974842,0.6309595733801022
2827,177.50596305291762,177.60683134271875,93.30092278014206,0.6384373827173886
2828,153.9274288048553,264.7552863955391,104.68490774418275,0.5803529666258247
2829,27.725315259168724,90.40464088788447,84.10567335441391,0.6062207923096039
2830,237.7428890150218,-43.30640241868273,97.61878522829348,0.5993511265216208
2831,-126.03328275754748,167.24040524891916,102.97621790136938,0.5976340363536671
2832,325.7230769230769,-261.75280789441484,97.65477928204042,0.5510131032905226
2833,-360.3373015873016,-257.5446200343104,101.54350377888866,0.5609550856435066
2834,190.75809375809374,-291.5318486190529,102.7060806135283,0.5258635573812185
2835,0.6925776422835247,200.91162532118415,97.76175402817364,0.6218915575202505
2836,-339.8994109451513,252.437594997595,106.88884717785629,0.5939454227484547
2837,185.87196579573924,117.7143801637236,86.77952891956953,0.6032247367571938
2838,-218.9740313553919,-314.77795897572213,93.4190282729749,0.5853457769997322
2839,-112.06844854002301,289.9539763806828,87.9912918930876,0.6362656843581658
2840,333.4190316766959,221.37606389711652,102.84351345922701,0.5680721350518989
2841,1.6108713125954504,-302.11161271524173,96.88226287139071,0.6885357873217042
2842,-103.93011204481792,301.8878043525102,114.91670361037615,0.6102579445261914
2843,-80.03789933204685,-346.14769813519814,96.99724949719736,0.5651010919595083
2844,-77.30925725727958,276.1870400976326,97.21546120789573,0.5571820720259106
2845,111.71588015320268,-111.77972011197109,89.65141701881846,0.5703878903878241
2846,204.58784049860242,-298.20909103383195,93.71637332833248,0.5442524105014171
2847,171.72846497307378,-169.70723445453518,97.91737000993031,0.5791054305129225
